,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
HLA-DMA1,1.47806037252252e-198,0.633697862672487,0.341,0.059,3.81176989469832e-194,15,HLA-DMA
FCMR,8.52349160883275e-198,1.36778774271115,0.762,0.325,2.19812325100188e-193,15,FCMR
CRTAM,9.10525230602601e-190,0.569611452754396,0.279,0.043,2.34815351720105e-185,15,CRTAM
PHLDA1,3.37989474189017e-188,0.710889241392893,0.334,0.06,8.71641054986057e-184,15,PHLDA1
BICDL11,8.21295069090016e-182,1.07430866715231,0.691,0.243,2.11803785367624e-177,15,BICDL1
SPTBN1,5.47617256495278e-181,1.13808078172239,0.652,0.225,1.41225014277567e-176,15,SPTBN1
GMFG1,3.1243227629871e-180,1.13405474723954,0.95,0.823,8.05731597346744e-176,15,GMFG
ISG203,4.5810879106764e-179,1.4369251267556,0.873,0.569,1.18141676128434e-174,15,ISG20
LRMP,4.61417021686831e-176,0.615626781801896,0.369,0.073,1.18994835722817e-171,15,LRMP
YBX31,7.97143909173119e-172,0.932674352210183,0.463,0.114,2.05575442736656e-167,15,YBX3
ANTXR2,3.83012740566444e-171,0.657338775956242,0.337,0.065,9.87751556646804e-167,15,ANTXR2
S1PR41,1.87676945056249e-169,1.3603502706514,0.678,0.282,4.8400007360556e-165,15,S1PR4
ACTG11,2.46950401675296e-163,1.84923326098364,0.976,0.946,6.36860390880421e-159,15,ACTG1
MT1F1,1.52764822260526e-162,0.624909610640894,0.338,0.069,3.9396520012767e-158,15,MT1F
HLA-DRA1,1.3965828037991e-160,1.07063845637307,0.357,0.077,3.60164739271751e-156,15,HLA-DRA
PMAIP12,7.71235453663877e-160,1.18152886486341,0.587,0.188,1.98893911145377e-155,15,PMAIP1
SEPTIN61,5.33008860805814e-155,1.30211494446113,0.851,0.558,1.37457655113211e-150,15,SEPTIN6
CHI3L21,4.59702759823587e-154,0.707116631983233,0.328,0.067,1.18552744730905e-149,15,CHI3L2
RAB371,5.00160813788036e-154,0.740456092992109,0.46,0.119,1.28986472267797e-149,15,RAB37
LINC01550,2.189620639385e-153,0.739174071374791,0.431,0.11,5.64681266690997e-149,15,LINC01550
LIMD21,1.28762963652216e-147,1.18669595063893,0.901,0.718,3.320668069627e-143,15,LIMD2
SESN3,2.30522135976054e-146,1.01767767767105,0.479,0.142,5.94493536468646e-142,15,SESN3
HSPB111,8.31357848288024e-144,0.81036542220491,0.514,0.157,2.14398875494999e-139,15,HSPB11
CNN21,4.3632021321781e-140,1.16645984932596,0.726,0.367,1.12522619786741e-135,15,CNN2
CD742,7.26464844106895e-139,1.28965059151567,0.79,0.418,1.87348018646727e-134,15,CD74
MRPS62,8.51816449039686e-139,0.989799802284425,0.62,0.23,2.19674944042845e-134,15,MRPS6
PHACTR2,1.06590368036615e-138,0.975374618680473,0.585,0.207,2.74885900129626e-134,15,PHACTR2
DENND2D1,9.85950262869519e-138,1.04444577222857,0.584,0.218,2.5426671329142e-133,15,DENND2D
TRPS1,5.73414997299708e-137,0.993061427167302,0.495,0.152,1.47877993653622e-132,15,TRPS1
SLC5A3,5.89661327222875e-136,0.722043037420049,0.367,0.089,1.52067759677507e-131,15,SLC5A3
RNF19A1,2.48754479481375e-135,1.01091722781399,0.62,0.237,6.41512927134518e-131,15,RNF19A
GBP22,4.85997413647842e-135,1.01388252784382,0.623,0.251,1.25333873005642e-130,15,GBP2
ARHGDIB1,9.32901597396998e-133,1.06786511802972,0.95,0.882,2.40585992952712e-128,15,ARHGDIB
CLDND13,1.51442849085676e-132,1.29341262781029,0.575,0.222,3.9055596350705e-128,15,CLDND1
SLAMF6,8.43750974468959e-132,0.543439690600797,0.32,0.071,2.175949388058e-127,15,SLAMF6
COTL14,6.9978417301115e-131,1.39697285499664,0.796,0.469,1.80467340377846e-126,15,COTL1
ACTB1,2.39059150802026e-130,1.12842486106868,0.992,0.983,6.16509644003345e-126,15,ACTB
NCOA11,1.76492318312875e-128,0.822659428058363,0.52,0.169,4.55156039697074e-124,15,NCOA1
BRD71,1.64592360958892e-127,1.08275034324919,0.637,0.271,4.24467239676886e-123,15,BRD7
LYAR2,2.64559519828891e-127,1.0551943598981,0.739,0.332,6.82272545686726e-123,15,LYAR
RNASEH2B1,8.79499710943695e-124,0.964685734113059,0.62,0.255,2.2681418045527e-119,15,RNASEH2B
GPKOW,1.04347412321039e-123,0.458974499112098,0.288,0.061,2.69101541634727e-119,15,GPKOW
CAPG1,1.4884804027622e-123,0.576733095276008,0.277,0.059,3.83864211068345e-119,15,CAPG
ARHGAP25,3.33138257851151e-119,0.799731180032889,0.489,0.161,8.59130253172334e-115,15,ARHGAP25
RCSD1,7.37801791259683e-118,0.991580938735324,0.695,0.327,1.9027170394796e-113,15,RCSD1
CBLB1,1.4525267285569e-117,0.742558848738822,0.517,0.172,3.7459211802754e-113,15,CBLB
ENC1,5.57255940685724e-116,0.406939603039302,0.255,0.051,1.43710734543441e-111,15,ENC1
NFATC1,6.05298360679608e-116,0.635017435820872,0.332,0.084,1.56100394235664e-111,15,NFATC1
LCK1,7.78264645414542e-116,0.946437711780498,0.869,0.639,2.00706669405956e-111,15,LCK
TMEM245,1.57350898782669e-115,0.61185780720725,0.413,0.118,4.05792232870625e-111,15,TMEM245
KIAA0232,3.73481223681427e-115,0.590260748262543,0.322,0.078,9.63170727752032e-111,15,KIAA0232
CD812,6.30885784266869e-113,1.19325474630977,0.82,0.547,1.62699134904583e-108,15,CD81
MT-CO11,1.68493044879825e-112,0.629353143548304,1,1,4.34526713440581e-108,15,MT-CO1
GYPC3,5.09397927867399e-111,1.00704880194948,0.829,0.588,1.31368631617723e-106,15,GYPC
H3F3A2,5.0993775508758e-110,0.687055633537804,0.973,0.955,1.31507847659536e-105,15,H3F3A
TPP1,7.3862211169972e-109,0.644568081445236,0.373,0.105,1.90483256386241e-104,15,TPP1
CD841,2.13644414783314e-107,0.71814660306391,0.488,0.164,5.50967581284688e-103,15,CD84
CMTM7,1.2666391999977e-106,0.671475989007405,0.465,0.154,3.26653583287406e-102,15,CMTM7
HBS1L,1.98704390528052e-106,0.651913907943623,0.45,0.146,5.12438752732795e-102,15,HBS1L
ITGAE1,1.30285608609477e-105,0.649007643189191,0.45,0.145,3.35993556042979e-101,15,ITGAE
EPSTI12,1.20911529590343e-103,0.538146358152491,0.293,0.072,3.11818743660536e-99,15,EPSTI1
CD3D2,9.15319069254872e-103,0.785888923693108,0.953,0.812,2.36051634770139e-98,15,CD3D
CARS1,1.6208889056087e-102,0.578735036794984,0.337,0.092,4.18011039867427e-98,15,CARS
ANXA21,1.47330913118731e-99,1.03358032975316,0.599,0.272,3.79951691841897e-95,15,ANXA2
PFN12,2.83169870258866e-99,0.934288929380922,0.959,0.885,7.30266778410588e-95,15,PFN1
MT1X1,6.20334164930047e-97,0.572892456924544,0.38,0.116,1.5997797779381e-92,15,MT1X
PSMB82,1.38413108612761e-96,0.886677396406286,0.747,0.464,3.56953565801449e-92,15,PSMB8
UCP22,8.08350542971664e-95,1.02867115264996,0.744,0.47,2.08465521526963e-90,15,UCP2
FAM107B1,1.9875266999341e-94,0.874968867033113,0.817,0.527,5.12563260646005e-90,15,FAM107B
ARPC22,2.1366298682831e-94,0.780480793727665,0.942,0.857,5.51015476731527e-90,15,ARPC2
CARHSP12,1.49847407658434e-93,0.609991918736844,0.483,0.173,3.86441479610336e-89,15,CARHSP1
CAPZB1,2.19490708273623e-92,0.8246540743757,0.826,0.578,5.66044587566845e-88,15,CAPZB
NDUFV21,2.61060504136811e-92,0.812821470865234,0.663,0.335,6.73248934118421e-88,15,NDUFV2
EVI2B1,1.1414662610673e-91,0.928382528510868,0.721,0.42,2.94372734066646e-87,15,EVI2B
TRAC3,1.2739182362496e-91,0.895215451429371,0.928,0.755,3.28530773946409e-87,15,TRAC
MCUB2,2.06981545685257e-91,0.79282466496388,0.742,0.426,5.33784708167709e-87,15,MCUB
STK26,4.13323136269837e-91,0.537556698639182,0.367,0.111,1.06591903612628e-86,15,STK26
LIMS13,1.23211637120426e-90,0.734577903292552,0.55,0.227,3.17750490969866e-86,15,LIMS1
CEMIP21,3.42943414997366e-89,0.917567143354135,0.666,0.322,8.84416772936707e-85,15,CEMIP2
NEK7,4.37418822814387e-88,0.511173977970352,0.311,0.088,1.12805940215602e-83,15,NEK7
TCF72,4.87170359140074e-88,0.843235643818576,0.867,0.6,1.25636363918634e-83,15,TCF7
PPM1G1,7.47792093061641e-88,0.809040583705858,0.599,0.289,1.92848102879667e-83,15,PPM1G
YWHAH1,1.0638384756358e-87,0.57920206267487,0.383,0.123,2.74353304481717e-83,15,YWHAH
CORO1A2,5.49057410313004e-87,0.8591551564049,0.933,0.825,1.41596415545621e-82,15,CORO1A
ATG31,2.86420838814216e-86,0.557723715951796,0.427,0.148,7.38650701217983e-82,15,ATG3
S100A102,1.25106714776042e-85,0.996595781161911,0.904,0.772,3.22637706735935e-81,15,S100A10
WIPF12,2.1136134104159e-84,0.781473176969765,0.733,0.425,5.45079762412158e-80,15,WIPF1
RAP1GDS1,3.61510162606705e-84,0.466493467742382,0.346,0.105,9.3229855834643e-80,15,RAP1GDS1
RAC22,2.3284805289688e-83,0.857286943838187,0.84,0.695,6.00491843615765e-79,15,RAC2
ARPC32,3.04715847894998e-83,0.744623056005335,0.898,0.836,7.8583170013641e-79,15,ARPC3
GIHCG1,6.34779868748708e-83,0.468094285211015,0.309,0.088,1.63703380351604e-78,15,GIHCG
FOXP11,1.46497595581543e-82,0.802117832847836,0.896,0.677,3.77802649245241e-78,15,FOXP1
PTPRJ,5.60876382608326e-82,0.456937936759535,0.302,0.085,1.44644410310861e-77,15,PTPRJ
LAT1,6.41719751760378e-82,0.790226255847886,0.744,0.436,1.65493106781484e-77,15,LAT
TBC1D10C1,2.00943127844794e-81,0.785747589315568,0.768,0.475,5.1821223239894e-77,15,TBC1D10C
TTN,7.60684255718894e-79,0.603515551259016,0.309,0.094,1.96172862707345e-74,15,TTN
CD281,1.44655382399033e-78,0.568270744738472,0.457,0.175,3.73051765668866e-74,15,CD28
RHOH1,3.13301979606622e-78,0.822787442472789,0.72,0.415,8.07974475207517e-74,15,RHOH
PPP1R181,3.72388518719582e-78,0.742217504647248,0.561,0.259,9.6035275092593e-74,15,PPP1R18
IBTK,7.18011787947933e-78,0.494404003492699,0.343,0.109,1.85168059993893e-73,15,IBTK
SMC41,9.09879628629722e-77,0.473612238061011,0.335,0.106,2.34648857427319e-72,15,SMC4
CSTB1,9.41948501273606e-77,0.907769659053848,0.713,0.451,2.4291909899345e-72,15,CSTB
IKZF31,4.39973190688519e-76,0.685716520256836,0.562,0.252,1.13464686146662e-71,15,IKZF3
SUMO21,9.08128639756359e-75,0.645375191572904,0.898,0.777,2.34197294906768e-70,15,SUMO2
SIRPG,1.2371983809471e-74,0.466636161599642,0.294,0.089,3.19061090462448e-70,15,SIRPG
PREX11,7.2484349820235e-74,0.598950163814975,0.506,0.208,1.86929889751404e-69,15,PREX1
SDCBP,8.1321030823546e-74,0.687243956204899,0.602,0.294,2.09718806390843e-69,15,SDCBP
CLIC12,1.6841877835201e-73,0.840913086894903,0.797,0.575,4.34335187492e-69,15,CLIC1
LPXN1,3.74886925600186e-73,0.500842038632932,0.381,0.135,9.66795892430319e-69,15,LPXN
ITGB2-AS1,8.23953827999355e-73,0.45940480749555,0.341,0.112,2.12489452702754e-68,15,ITGB2-AS1
POP41,1.09741829708354e-72,0.367020309905264,0.279,0.08,2.83013204634874e-68,15,POP4
ARPC1B1,2.10366696278915e-72,0.849828794246057,0.851,0.726,5.42514673033695e-68,15,ARPC1B
PPTC7,4.8400009277512e-72,0.541091687754913,0.314,0.1,1.24818783925776e-67,15,PPTC7
TRAF5,1.29308745188987e-71,0.453389700489734,0.345,0.113,3.33474322967877e-67,15,TRAF5
NAP1L41,2.07821294255915e-71,0.757516671190662,0.651,0.358,5.3595033575658e-67,15,NAP1L4
RAB27A1,7.93373336478496e-71,0.52758352098157,0.418,0.157,2.04603049744439e-66,15,RAB27A
SUB11,1.44702963812162e-70,0.807673146725265,0.877,0.756,3.73174473375184e-66,15,SUB1
FYB13,5.07927358057134e-70,0.718407502466075,0.901,0.764,1.30989386369354e-65,15,FYB1
PARVG1,1.91303838693443e-69,0.452483261067518,0.357,0.121,4.9335346960652e-65,15,PARVG
DYNLL12,4.93843148417999e-69,0.786707415962814,0.654,0.373,1.27357209545518e-64,15,DYNLL1
SLFN52,5.0095357032528e-69,0.808958262638267,0.645,0.366,1.29190916251186e-64,15,SLFN5
LSM22,6.97502095594675e-69,0.563891520150297,0.486,0.203,1.79878815432911e-64,15,LSM2
SIT11,2.11202588150692e-68,0.52934743036422,0.363,0.131,5.44670354581819e-64,15,SIT1
RUVBL11,3.1484931615343e-68,0.403864158020225,0.326,0.107,8.11964901428079e-64,15,RUVBL1
TXNDC171,1.21911182169904e-67,0.453357628616195,0.369,0.131,3.14396747697966e-63,15,TXNDC17
TWF21,1.31303517298681e-67,0.58280790134637,0.511,0.226,3.38618640761569e-63,15,TWF2
GIMAP42,4.19481317463678e-67,0.887286631387161,0.601,0.345,1.08180036960708e-62,15,GIMAP4
PLIN2,6.73335351569986e-67,0.476497704842745,0.398,0.148,1.73646453816384e-62,15,PLIN2
ARAP22,1.55430289106847e-66,0.521514381133288,0.476,0.192,4.00839172577648e-62,15,ARAP2
TAP12,2.6684570088462e-66,0.660487401568879,0.541,0.257,6.88168378011346e-62,15,TAP1
ISG153,3.31134958008484e-66,0.997203667884177,0.613,0.324,8.53963943208079e-62,15,ISG15
MYL62,9.44189633099439e-65,0.686173441198878,0.948,0.904,2.43497064480014e-60,15,MYL6
POU2F2,3.77753068490975e-64,0.617522907999692,0.434,0.179,9.74187388331376e-60,15,POU2F2
RABEP1,4.38990813202147e-64,0.421932129327682,0.326,0.111,1.13211340816702e-59,15,RABEP1
RGS102,5.77135043513969e-64,0.71725905459859,0.738,0.5,1.48837356371817e-59,15,RGS10
CDC25B1,1.80685842029592e-63,0.618194709749022,0.53,0.25,4.65970718010116e-59,15,CDC25B
ST8SIA4,1.83978457260444e-63,0.410167273895164,0.297,0.096,4.74462043428959e-59,15,ST8SIA4
SYNE2,1.84472697211284e-63,0.877495502657746,0.803,0.578,4.75736638838179e-59,15,SYNE2
RIPOR21,1.97336580986318e-63,0.673771495791006,0.866,0.676,5.08911308705616e-59,15,RIPOR2
HIST1H1C1,2.13287499725235e-63,0.478858036724406,0.404,0.157,5.50047133041409e-59,15,HIST1H1C
SRGN2,5.31956474082757e-63,0.667823113579398,0.905,0.71,1.37186255101202e-58,15,SRGN
MDM4,1.53668801307857e-62,0.659838347778761,0.655,0.356,3.96296471692832e-58,15,MDM4
IL16,1.77916222007464e-62,0.593567132490176,0.479,0.214,4.5882814493505e-58,15,IL16
H2AFV1,4.88895502382876e-62,0.649277872512234,0.745,0.485,1.2608126110952e-57,15,H2AFV
EID11,1.05770689595529e-61,0.655361782358364,0.791,0.553,2.7277203139791e-57,15,EID1
NOP101,1.84279503375552e-61,0.57190340012503,0.572,0.284,4.75238411255211e-57,15,NOP10
SMCHD11,3.77642566907179e-61,0.6877293435677,0.812,0.557,9.73902415796924e-57,15,SMCHD1
EIF3A1,1.12640571518283e-60,0.724705421483735,0.707,0.456,2.90488769888499e-56,15,EIF3A
CD5,1.5243989676884e-60,0.491160061927389,0.431,0.178,3.93127249777161e-56,15,CD5
WDR11,2.10925946694864e-60,0.58681996285861,0.52,0.251,5.43956923931385e-56,15,WDR1
GALNT1,2.26646229343771e-60,0.433082757942255,0.34,0.122,5.8449796085465e-56,15,GALNT1
YPEL31,7.67677867428408e-60,0.686265570214543,0.745,0.471,1.97976445231112e-55,15,YPEL3
MTRNR2L102,1.06544150190985e-59,0.640451345350008,0.892,0.694,2.74766708927531e-55,15,MTRNR2L10
ECI2,1.58264293871058e-59,0.360403876591624,0.296,0.098,4.0814778746407e-55,15,ECI2
AC008105.31,2.14238393617281e-59,0.557329194874798,0.431,0.182,5.52499393299605e-55,15,AC008105.3
GZMA2,3.01720255898542e-59,0.751653500944948,0.706,0.374,7.7810636793675e-55,15,GZMA
PSMA42,3.7761324008206e-59,0.539541282231335,0.521,0.247,9.73826784847625e-55,15,PSMA4
USP24,4.48883270519397e-59,0.360800388232416,0.282,0.092,1.15762506634247e-54,15,USP24
HDDC21,5.16587187109327e-59,0.515348154422105,0.515,0.236,1.33222669683624e-54,15,HDDC2
IRF71,5.53739969013991e-59,0.378450511570044,0.276,0.089,1.42804000609018e-54,15,IRF7
NUDT51,9.62208803127525e-59,0.457939395557192,0.405,0.163,2.48144028238557e-54,15,NUDT5
ATP5F1C1,1.03129131087485e-58,0.629638078294542,0.634,0.371,2.65959716161516e-54,15,ATP5F1C
RTN41,1.17630694440457e-58,0.675549325477176,0.62,0.335,3.03357797892495e-54,15,RTN4
NAP1L11,1.69428319405134e-58,0.653002693537929,0.849,0.659,4.369386929139e-54,15,NAP1L1
CLEC2D,3.43582605135655e-58,0.685718897864213,0.774,0.523,8.86065180384341e-54,15,CLEC2D
PPP1CA1,4.84003694646658e-58,0.663867054771639,0.703,0.456,1.24819712812427e-53,15,PPP1CA
TMEM156,5.4259524055037e-58,0.363521467259672,0.276,0.09,1.39929886585535e-53,15,TMEM156
ATXN11,1.01625504059765e-57,0.458472875601324,0.392,0.154,2.62082012419728e-53,15,ATXN1
R3HDM4,1.92271493069586e-57,0.496150518407223,0.427,0.182,4.95848953477156e-53,15,R3HDM4
PITPNC11,2.47556521244536e-57,0.545851032220658,0.562,0.283,6.38423512637534e-53,15,PITPNC1
CALCOCO1,4.9670329657925e-57,0.396958563549094,0.302,0.104,1.28094813154823e-52,15,CALCOCO1
STIM1,1.73981003761922e-56,0.430238072445535,0.32,0.116,4.48679610601622e-52,15,STIM1
MAPRE2,4.51870391789791e-56,0.400435447814959,0.39,0.152,1.16532855338669e-51,15,MAPRE2
CD991,4.57248339857887e-56,0.621621999851795,0.817,0.598,1.1791977436595e-51,15,CD99
CSK1,2.32481860853576e-55,0.569356090005793,0.562,0.287,5.99547470955286e-51,15,CSK
CRTC3,3.83863530198142e-55,0.471792787455315,0.424,0.179,9.89945658027989e-51,15,CRTC3
CD532,4.67423369362278e-55,0.644660046584712,0.741,0.515,1.20543812724838e-50,15,CD53
COX5A2,6.22040632019316e-55,0.585992848406587,0.64,0.371,1.60418058591462e-50,15,COX5A
CCSER2,1.12762869859978e-54,0.585086365636524,0.552,0.284,2.90804165081896e-50,15,CCSER2
PELI1,2.59042437055502e-54,0.356109120305445,0.274,0.092,6.68044540922433e-50,15,PELI1
CHD42,3.57064898742193e-54,0.556677346796686,0.515,0.247,9.20834667366243e-50,15,CHD4
CAST,5.30386165903371e-54,0.702975345616414,0.721,0.474,1.3678128832482e-49,15,CAST
AFTPH,7.13286949965341e-54,0.344014804955278,0.271,0.09,1.83949571526562e-49,15,AFTPH
ZNF433-AS1,7.54323907152735e-54,0.341324553406835,0.277,0.093,1.94532592415619e-49,15,ZNF433-AS1
FMNL11,8.78674277314412e-54,0.609070477815247,0.709,0.452,2.26601309376614e-49,15,FMNL1
CAPZA11,8.90910416422528e-54,0.530189671034424,0.503,0.247,2.29756887291206e-49,15,CAPZA1
ANKRD10,1.1088823442728e-53,0.391251117094347,0.349,0.132,2.85969667764513e-49,15,ANKRD10
CASK1,1.31769761719593e-53,0.482674526390077,0.413,0.175,3.39821038498659e-49,15,CASK
STMN11,1.34432908468893e-53,0.490334423778332,0.343,0.131,3.46689027650427e-49,15,STMN1
KDM5B2,2.05324283455412e-53,0.525746028070945,0.412,0.175,5.29510794603162e-49,15,KDM5B
DGKA,2.11319379592124e-53,0.479572006580863,0.486,0.223,5.44971548030129e-49,15,DGKA
ANP32B2,2.37104013777209e-53,0.584018951260635,0.861,0.678,6.11467541130044e-49,15,ANP32B
GTF2H51,2.60725142103732e-53,0.375654561687119,0.413,0.169,6.72384068971314e-49,15,GTF2H5
OGT1,2.72509235772233e-53,0.585032224745136,0.55,0.278,7.02774068133012e-49,15,OGT
ARPC51,3.07943832262068e-53,0.76259769518735,0.684,0.493,7.94156349020646e-49,15,ARPC5
LDHB4,3.87476839443442e-53,0.559658621789883,0.928,0.787,9.99264021240694e-49,15,LDHB
CNIH1,5.0625235265535e-53,0.520211814511801,0.413,0.179,1.30557419226288e-48,15,CNIH1
CD79B,6.9053656009841e-53,0.322356184052055,0.255,0.083,1.78082473483779e-48,15,CD79B
RAB4B,9.63468870850114e-53,0.288640213906899,0.252,0.081,2.48468987103536e-48,15,RAB4B
TPR1,1.18180642205987e-52,0.632872284427582,0.721,0.451,3.04776058185021e-48,15,TPR
TLE51,1.4045044794795e-52,0.513399072899836,0.96,0.913,3.62207660212968e-48,15,TLE5
CHCHD51,3.1538130305776e-52,0.416789107686974,0.392,0.161,8.13336842455657e-48,15,CHCHD5
LRBA,3.22784156945216e-52,0.539343043174748,0.367,0.151,8.32428062346018e-48,15,LRBA
CD442,4.61757450605666e-52,0.590755353701855,0.864,0.694,1.19082628936695e-47,15,CD44
MSL3,6.94699846804703e-52,0.475310399397553,0.462,0.213,1.79156143492465e-47,15,MSL3
DENND10,7.67315419464124e-52,0.365989814032114,0.255,0.085,1.97882973525603e-47,15,DENND10
NDUFS21,9.67630300758218e-52,0.433908620146033,0.402,0.172,2.49542178262537e-47,15,NDUFS2
SLC9A3R11,1.31917252162295e-51,0.509983910262711,0.535,0.261,3.40201401601342e-47,15,SLC9A3R1
SAMD32,2.08062397370317e-51,0.397907437610056,0.463,0.201,5.36572116578312e-47,15,SAMD3
SYPL1,3.50605644572193e-51,0.471778135748616,0.395,0.169,9.04176896787228e-47,15,SYPL1
JPT11,4.68244561381769e-51,0.473103320196094,0.454,0.207,1.20755589934744e-46,15,JPT1
GLRX1,5.74946544975182e-51,0.603883286882563,0.561,0.311,1.4827296448365e-46,15,GLRX
TBC1D4,6.72384064645972e-51,0.36975060363584,0.323,0.121,1.7340112643155e-46,15,TBC1D4
HLA-DRB12,1.14378946029496e-50,0.53609747382012,0.331,0.128,2.94971863915468e-46,15,HLA-DRB1
MGAT4A,1.37750682407792e-50,0.589885139453682,0.755,0.486,3.55245234861455e-46,15,MGAT4A
DDX17,1.99303231681263e-50,0.607534840758588,0.84,0.639,5.13983104182809e-46,15,DDX17
PPP4C1,2.72179451631941e-50,0.462610712907249,0.448,0.204,7.01923587813612e-46,15,PPP4C
CNTRL,3.2339410190632e-50,0.542136263131716,0.494,0.245,8.34001049406208e-46,15,CNTRL
TULP4,4.77105658441226e-50,0.362712339663833,0.277,0.098,1.23040778255408e-45,15,TULP4
MRPL161,6.4504382764216e-50,0.326652941516662,0.282,0.099,1.66350352710637e-45,15,MRPL16
TRAPPC11,8.62406162012417e-50,0.582045510732489,0.655,0.416,2.22405925121382e-45,15,TRAPPC1
ZYX1,1.50918255492655e-49,0.391353464509983,0.322,0.124,3.89203089090009e-45,15,ZYX
MAN2A1,1.80194919481505e-49,0.400764458630026,0.305,0.114,4.64704677850854e-45,15,MAN2A1
PTEN,2.61056548178643e-49,0.509377843787364,0.477,0.231,6.73238732097902e-45,15,PTEN
TPGS11,3.42085248901036e-49,0.38263697929973,0.367,0.148,8.82203648390881e-45,15,TPGS1
GRB2,4.71569345161544e-49,0.53038220222166,0.607,0.334,1.21613018423711e-44,15,GRB2
RBX11,6.47956542512886e-49,0.530564145943935,0.573,0.319,1.67101512748648e-44,15,RBX1
TNIP1,9.67640635639475e-49,0.414377736195735,0.43,0.189,2.49544843525064e-44,15,TNIP1
COMMD31,1.07707877384637e-48,0.330515474428368,0.331,0.127,2.7776784498724e-44,15,COMMD3
SEM11,1.47019966457233e-48,0.572354076615305,0.584,0.341,3.79149791496559e-44,15,SEM1
PSMA51,2.08100577475386e-48,0.560142757829723,0.55,0.306,5.36670579251272e-44,15,PSMA5
MYH91,2.14384500058739e-48,0.62799777537714,0.733,0.524,5.52876187201481e-44,15,MYH9
GIMAP51,3.06240809059064e-48,0.503241533222459,0.442,0.209,7.8976442248242e-44,15,GIMAP5
SASH31,1.00007223468948e-47,0.332014171583578,0.317,0.12,2.5790862860407e-43,15,SASH3
PIP4K2A1,1.22186236585742e-47,0.592691906803856,0.636,0.382,3.1510608553097e-43,15,PIP4K2A
B4GALT3,1.8121506671239e-47,0.30124500701232,0.252,0.086,4.67335535544583e-43,15,B4GALT3
LIME11,2.16742373016642e-47,0.680879341163199,0.806,0.688,5.58956905772619e-43,15,LIME1
DAXX1,2.20121281916529e-47,0.297680130132861,0.277,0.099,5.67670773934536e-43,15,DAXX
RHOG1,4.05168848269485e-47,0.506062278951189,0.514,0.269,1.04488994280217e-42,15,RHOG
S100A61,4.23460237249248e-47,0.676070423622418,0.924,0.901,1.09206160584209e-42,15,S100A6
DECR11,4.35785554091748e-47,0.51769698231135,0.425,0.203,1.12384736544721e-42,15,DECR1
SLC25A53,4.91177342519695e-47,0.633826999768016,0.726,0.536,1.26669724862404e-42,15,SLC25A5
POLD41,6.56584812539534e-47,0.579540264965708,0.593,0.341,1.69326657305821e-42,15,POLD4
PARP11,8.53645955957161e-47,0.48884528786036,0.486,0.243,2.20146755581792e-42,15,PARP1
ATP2A31,1.01378976376612e-46,0.413263535570005,0.372,0.158,2.61446242177644e-42,15,ATP2A3
FAM102A1,1.07333371257108e-46,0.48641366749807,0.483,0.236,2.76802031134956e-42,15,FAM102A
HLA-A2,1.27684743834176e-46,0.369850527663004,1,0.996,3.29286185873958e-42,15,HLA-A
GRK21,1.99351089407039e-46,0.515564038666076,0.608,0.337,5.14106524471813e-42,15,GRK2
ETFB1,2.36389375841947e-46,0.511007510750026,0.509,0.261,6.09624561358798e-42,15,ETFB
OPTN1,2.42274799969764e-46,0.540760495386452,0.572,0.323,6.24802481642023e-42,15,OPTN
NT5C1,3.91857498580773e-46,0.38538370053317,0.418,0.185,1.01056130308996e-41,15,NT5C
MPG2,4.37464637261537e-46,0.421086065818523,0.418,0.188,1.12817755303378e-41,15,MPG
ATP5IF11,4.555014080574e-46,0.534606282898915,0.79,0.589,1.17469258123923e-41,15,ATP5IF1
ABTB1,6.13536419334096e-46,0.368247870436035,0.357,0.147,1.5822490718207e-41,15,ABTB1
EIF4E21,6.76377589310863e-46,0.332196376710956,0.326,0.127,1.74431016507378e-41,15,EIF4E2
IKBKE,8.82003734229276e-46,0.300385906076189,0.258,0.09,2.27459943020388e-41,15,IKBKE
FKBP1A1,3.91652222741158e-45,0.511640860338337,0.497,0.26,1.01003191722717e-40,15,FKBP1A
NRBP1,4.81996626266999e-45,0.345802742914994,0.364,0.152,1.24302109947996e-40,15,NRBP1
SKA21,6.5296443095899e-45,0.294357696286086,0.252,0.089,1.68392997100014e-40,15,SKA2
IGBP1,6.66145475976711e-45,0.524790543251148,0.587,0.341,1.71792256799634e-40,15,IGBP1
PYCARD2,9.6258161717126e-45,0.430267627027879,0.431,0.201,2.48240173252296e-40,15,PYCARD
HMGA11,1.19920832245507e-44,0.448637761590497,0.419,0.195,3.09263834277939e-40,15,HMGA1
CARD8,1.78459350438649e-44,0.478968708392207,0.456,0.222,4.60228818846232e-40,15,CARD8
